,Station,Z_d,W_bf_L,W_bf_R,thal_y
,77.0,-0.9400256336069788,12.419774354845861,39.33123627570246,13.4557309604283
,78.0,-0.9594819175744078,12.38581099036298,39.362378921514576,13.4882839655758
,79.0,-0.9784453301916756,12.353457950758159,39.392014197386516,13.51927812331418
,80.0,-0.99691448615431,12.3226761593991,39.42017949340388,13.54875166700239
,81.0,-1.0148880001572707,12.293426539653481,39.44691219965216,13.57674282999934
,82.0,-1.0323644868960855,12.26567001488899,39.47224970621695,13.60328984566398
,83.0,-1.0493425610659415,12.23936750847332,39.49622940318382,13.62843094735525
,84.0,-1.0658208373621392,12.214479943774151,39.51888868063829,13.65220436843207
,85.0,-1.0817979304798655,12.19096824415916,39.54026492866594,13.67464834225339
,86.0,-1.097272455114421,12.16879333299603,39.56039553735233,13.69580110217815
,87.0,-1.1122430259612202,12.147916133652481,39.579317896783,13.71570088156526
,88.0,-1.126708257715336,12.12829756949616,39.59706939704352,13.73438591377368
,89.0,-1.1406667650720692,12.10989856389478,39.61368742821946,13.75189443216234
,90.0,-1.154117162726834,12.092680040216012,39.62920938039633,13.76826467009016
,91.0,-1.1670580653747038,12.07660292182756,39.64367264365974,13.78353486091609
,92.0,-1.1794880877112064,12.0616281320971,39.65711460809522,13.79774323799906
,93.0,-1.1914058444313014,12.0477165943923,39.66957266378832,13.81092803469801
,94.0,-1.2028099502305167,12.034829232080881,39.68108420082462,13.82312748437187
,95.0,-1.2136990198040394,12.02292696853049,39.69168660928967,13.83437982037959
,96.0,-1.22407166784717,12.011970727108851,39.70141727926901,13.84472327608008
,97.0,-1.2339265090549816,12.00192143118362,39.7103136008482,13.85419608483229
,98.0,-1.2432621581228886,11.99274000412252,39.718412964112815,13.86283647999515
,99.0,-1.2520772297463054,11.984387369293191,39.725752759148406,13.87068269492761
,100.0,-1.2603703386203051,11.976824450063361,39.73237037604052,13.87777296298858
,101.0,-1.2681400994401884,11.970012169800691,39.73830320487473,13.88414551753702
,102.0,-1.2753851269012557,11.96391145187288,39.74358863573658,13.88983859193185
,103.0,-1.2821040356988078,11.95848321964761,39.74826405871163,13.89489041953201
,104.0,-1.2882954405280316,11.95368839649255,39.75236686388543,13.89933923369644
,105.0,-1.2939579560843413,11.949487905775412,39.75593444134355,13.90322326778407
,106.0,-1.2990901970628101,11.945842670863883,39.75900418117154,13.90658075515383
,107.0,-1.3036907781588525,11.942713615125628,39.76161347345495,13.90944992916466
,108.0,-1.3077583140677689,11.940061661928349,39.76379970827935,13.9118690231755
,109.0,-1.3112914194847463,11.937847734639728,39.76560027573029,13.91387627054528
,110.0,-1.3142887091050852,11.93603275662745,39.76705256589333,13.91550990463294
,111.0,-1.3167487976239727,11.934577651259199,39.76819396885402,13.91680815879741
,112.0,-1.3186702997369366,11.933443341902679,39.76906187469792,13.91780926639762
,113.0,-1.3200518301389366,11.93259075192555,39.76969367351061,13.91855146079253
,114.0,-1.3208920035253868,11.931980804695518,39.770126755377596,13.91907297534104
,115.0,-1.3211894345914743,11.93157442358025,39.77039851038449,13.91941204340212
,116.0,-1.3209427380326133,11.931332531947449,39.77054632861681,13.91960689833468
,117.0,-1.320150528543877,11.931216053164817,39.77060760016012,13.91969577349765
,118.0,-1.3188114208207935,11.931185910599998,39.7706197151,13.91971690225
,119.0,-1.3166244370063396,11.938038595552651,39.763926218773534,13.91294381161044
,120.0,-1.3133025674441114,11.95844199968057,39.743998946820426,13.89277847356993
,121.0,-1.3088653791297702,11.992164146888712,39.71106772478017,13.85945178894573
,122.0,-1.3033324390588632,12.03897306108203,39.66536237819223,13.8131946585551
,123.0,-1.2967233142270516,12.09863676616548,39.607112732596065,13.75423798321529
,124.0,-1.28905757163011,12.17092328604402,39.53654861353116,13.68281266374357
,125.0,-1.280354778263586,12.2556006446226,39.453899846536984,13.59914960095719
,126.0,-1.2706345011232543,12.352436865806188,39.35939625715299,13.5034796956734
,127.0,-1.2599163072045485,12.461199973499719,39.25326767091866,13.39603384870947
,128.0,-1.2482197635032435,12.58165799160815,39.135743913373474,13.27704296088266
,129.0,-1.2355644370152277,12.713578944036461,39.00705481005688,13.14673793301021
,130.0,-1.2219698947357074,12.856730854689578,38.86743018650836,13.00534966590939
,131.0,-1.207455703660571,13.01088174747247,38.71709986826739,12.85310906039746
,132.0,-1.1920414307854799,13.175799646290079,38.55629368087344,12.69024701729168
,133.0,-1.175746643105981,13.35125257504737,38.38524144986597,12.5169944374093
,134.0,-1.1585909076178496,13.5370085576493,38.20417300078446,12.33358222156758
,135.0,-1.1405937913166326,13.732835618000829,38.01331815916837,12.14024127058377
,136.0,-1.121774861198105,13.938501780006899,37.812906750557175,11.93720248527514
,137.0,-1.1021536842578143,14.15377506757246,37.603168600490356,11.72469676645895
,138.0,-1.0817498274914215,14.378423504602482,37.38433353450736,11.50295501495244
,139.0,-1.0605828578945875,14.612215115001911,37.15663137814767,11.27220813157288
,140.0,-1.0386723424630873,14.8549179226757,36.92029195695078,11.03268701713754
,141.0,-1.0160378481923544,15.106299951528818,36.67554509645612,10.78462257246365
,142.0,-0.9926989420781638,15.36612922546621,36.42262062220317,10.52824569836848
,143.0,-0.9686751911162901,15.63417376839282,36.16174835973142,10.2637872956693
,144.0,-0.9439861623020533,15.910201604213615,35.89315813458032,9.991478265183353
,145.0,-0.9186514226314557,16.19398075683355,35.617079772289344,9.711549507727899
,146.0,-0.8926905391000446,16.485279250157582,35.33374309839798,9.424231924120198
,147.0,-0.8661230787032537,16.78386510809066,35.04337793844568,9.129756415177509
,148.0,-0.8389686084369714,17.089506354537733,34.74621411797191,8.828353881717089
,149.0,-0.8112466952968589,17.401971013403767,34.442481462516156,8.520255224556193
,150.0,-0.7829769062783498,17.721027108593717,34.13240979761788,8.205691344512081
,151.0,-0.7541788083773326,18.04644266401253,33.81622894881655,7.88489314240201
,152.0,-0.7248719685893548,18.377985703565162,33.494168741651634,7.558091519043238
,153.0,-0.6950759539099636,18.715424251156577,33.16645900166262,7.225517375253023
,154.0,-0.6648103313350475,19.058526330691716,32.83332955438897,6.887401611848624
,155.0,-0.634094667860154,19.407059966075543,32.49501022537014,6.543975129647295
,156.0,-0.6029485304808304,19.760793181213014,32.15173084014561,6.195468829466297
,157.0,-0.5713914861928515,20.119494000009084,31.803721224254858,5.842113612122887
,158.0,-0.5394431019918784,20.482930446368687,31.45121120323733,5.484140378434322
,159.0,-0.5071229448734584,20.85087054419681,31.094430602632528,5.121780029217859
,160.0,-0.4744505818332527,21.22308231739839,30.73360924797991,4.75526346529076
,161.0,-0.44144557986703603,21.599333789878383,30.368976964818938,4.384821587470277
,162.0,-0.40812750597046943,21.979392985541736,30.00076357868908,4.010685296573671
,163.0,-0.3745159271391003,22.36302792829343,29.62919891512983,3.6330854934182
,164.0,-0.34063041036858976,22.75000664203839,29.25451279968063,3.252253078821119
,165.0,-0.3064905226544852,23.14009715068159,28.87693505788097,2.868418953599689
,166.0,-0.272115830992675,23.533067478127975,28.496695515270304,2.481814018571166
,167.0,-0.23752590237859295,23.9286856482825,28.11402399738812,2.092669174552809
,168.0,-0.20274030380812746,24.32671968505013,27.729150329773873,1.701215322361871
,169.0,-0.16777860227671226,24.726937612335803,27.342304337967036,1.307683362815618
,170.0,-0.13266036478000842,25.129107454044487,26.95371584750709,0.9123041967313013
,171.0,-0.09740515831379071,25.53299723408114,26.563614683933498,0.5153087249261787
,172.0,-0.0620325498737202,25.938374976350698,26.17223067278572,0.11692784821751
,173.0,-0.026562106455344292,26.345008704758147,25.779793639603252,-0.2826075325774458
,174.0,0.008986604945562249,26.7526664432084,25.386533409925537,-0.6830665166414311
,175.0,0.044594017333565716,27.16111621560644,24.992679809292056,-1.084218203157191
,176.0,0.08024056371277766,27.57012604585722,24.598462663242284,-1.485831691307467
,177.0,0.11590667708765068,27.979463957865693,24.204111797315687,-1.887676080275002
,178.0,0.1515727904625237,28.388897975536803,23.80985703705174,-2.289520469242532
,179.0,0.18721933684173564,28.798196122775522,23.4159282079899,-2.691133957392811
,180.0,0.22282674922962542,29.20712642348679,23.02255513566965,-3.09228564390857
,181.0,0.25837546063053196,29.61545690157558,22.62996764563046,-3.492744627972558
,182.0,0.29384590404890787,30.02295558094681,22.23839556341179,-3.892280008767512
,183.0,0.3292185124889784,30.429390485505483,21.84806871455312,-4.290660885476182
,184.0,0.3644737189551961,30.83452963915652,21.459216924593917,-4.6876563572813
,185.0,0.39959195645189993,31.23814106580489,21.07207001907365,-5.08303552336562
,186.0,0.43455365798331513,31.63999278935553,20.68685782353179,-5.476567482911873
,187.0,0.4693392565537806,32.039852833713425,20.303810163507812,-5.868021335102805
,188.0,0.5039291851678627,32.4374892227835,19.923156864541163,-6.257166179121166
,189.0,0.5383038768296728,32.832669980470726,19.545127752171354,-6.643771114149688
,190.0,0.5724437645437774,33.225163130680066,19.169952651937834,-7.027605239371118
,191.0,0.606329281314288,33.61473669731645,18.797861389380046,-7.408437653968202
,192.0,0.6399408601457708,34.00115870428485,18.42908379003751,-7.786037457123671
,193.0,0.6732589340423374,34.384197175490215,18.063849679449664,-8.160173748020277
,194.0,0.7062639360085541,34.76362013483751,17.702388883155987,-8.530615625840763
,195.0,0.7389362990487598,35.13919560623168,17.344931226695962,-8.89713218976786
,196.0,0.7712564561671797,35.51069161357768,16.991706535609037,-9.259492538984322
,197.0,0.8032048403681529,35.87787618078046,16.64294463543468,-9.61746577267289
,198.0,0.8347618846560181,36.24051733174498,16.298875351712393,-9.970820990016296
,199.0,0.8659080220353417,36.59838309037621,15.959728509981609,-10.3193272901973
,200.0,0.8966236855102352,36.951241480579085,15.62573393578182,-10.66275377239863
,201.0,0.9268893080851512,37.298860526258565,15.297121454652501,-11.00086953580303
,202.0,0.9566853227645424,37.641008251319576,14.974120892133119,-11.33344367959323
,203.0,0.9859921625525203,37.97745267966714,14.656962073763122,-11.66024530295201
,204.0,1.0147902604535375,38.30796183520615,14.34587482508199,-11.98104350506208
,205.0,1.0430600494720466,38.63230374184161,14.04108897162921,-12.2956073851062
,206.0,1.070781962612159,38.95024642347844,13.74283433894424,-12.6037060422671
,207.0,1.0979364328784413,39.26155790402158,13.451340752566558,-12.90510857572751
,208.0,1.1245038932752323,39.566006207376034,13.166838038035632,-13.1995840846702
,209.0,1.150464776806757,39.86335935744672,12.88955602089092,-13.4869016682779
,210.0,1.1757995164773547,40.153385378138594,12.619724526671899,-13.76683042573335
,211.0,1.2004885452915914,40.43585229335664,12.35757338091804,-14.0391394562193
,212.0,1.2245122962534651,40.71052812700579,12.10333240916881,-14.30359785891849
,213.0,1.2478512023676558,40.977180902991,11.857231436963701,-14.55997473301365
,214.0,1.2704856966383886,41.23557864521722,11.619500289842161,-14.80803917768753
,215.0,1.2923962120697752,41.48548937758942,11.39036879334366,-15.04756029212288
,216.0,1.3135631816666091,41.72668112401254,11.17006677300768,-15.27830717550243
,217.0,1.333967038433002,41.95892190839156,10.95882405437366,-15.50004892700895
,218.0,1.3535882153732928,42.1819797546314,10.75687046298112,-15.71255464582514
,219.0,1.3724071454918203,42.39562268663703,10.564435824369491,-15.91559343113377
,220.0,1.3904042617930372,42.5996187283134,10.38174996407826,-16.10893438211757
,221.0,1.4075599972811688,42.79373590356548,10.209042707646898,-16.29234659795929
,222.0,1.4238547849606675,42.97774223629821,10.04654388061487,-16.46559917784167
,223.0,1.4392690578357588,43.15140575041657,9.89448330852165,-16.62846122094746
,224.0,1.453783248910895,43.31449446982547,9.753090816906692,-16.78070182645939
,225.0,1.4673777911904153,43.466776418429916,9.62259623130949,-16.92209009356021
,226.0,1.4800331176785448,43.60801962013482,9.503229377269498,-17.05239512143266
,227.0,1.4917296613798499,43.737992098845154,9.395220080326201,-17.17138600925948
,228.0,1.5024478552985556,43.85646187846588,9.298798166019061,-17.27883185622341
,229.0,1.5121681324388874,43.963196982901906,9.21419345988755,-17.37450176150718
,230.0,1.5208709258054114,44.05796543605827,9.141635787471131,-17.45816482429357
,231.0,1.528536668402353,44.14053526183987,9.081354974309289,-17.52959014376529
,232.0,1.5351457932340509,44.21067448415167,9.033580845941469,-17.5885468191051
,233.0,1.5406787333049579,44.268151126898616,8.99854322790716,-17.63480394949573
,234.0,1.5451159216192991,44.312733213985695,8.976471945745839,-17.66813063411993
,235.0,1.5484377911815272,44.34418876931785,8.96759682499695,-17.68829597216045
,236.0,1.5506247749959812,44.3622858168,8.9721476912,-17.6950690628
,237.0,1.5520849313949157,44.368057509899145,8.99026371710951,-17.68889689639482
,238.0,1.553240900543301,44.36281506903522,9.02177783113336,-17.67051861895093
,239.0,1.554094988193924,44.34674361854261,9.066460492291029,-17.64014156312579
,240.0,1.554649500099572,44.320028282755686,9.124082159601972,-17.59797306157686
,241.0,1.554906742013145,44.28285418600885,9.19441329208567,-17.54422044696159
,242.0,1.554869019687544,44.23540645263648,9.27722434876156,-17.47909105193746
,243.0,1.554538638875556,44.177870206972955,9.372285788649119,-17.40279220916192
,244.0,1.553917905330195,44.11043057335269,9.47936807076783,-17.31553125129243
,245.0,1.5530091248042481,44.03327267611004,9.59824165413714,-17.21751551098645
,246.0,1.551814603050616,43.946581639579406,9.728676997776528,-17.10895232090144
,247.0,1.5503366458219716,43.85054258809519,9.870444560705451,-16.99004901369487
,248.0,1.5485775588714432,43.745340645991746,10.023314801943368,-16.86101292202419
,249.0,1.546539647951704,43.6311609376035,10.187058180509762,-16.72205137854687
,250.0,1.5442252188157681,43.50818858726481,10.361445155424072,-16.57337171592037
,251.0,1.5416365772164227,43.37660871931007,10.54624618570579,-16.41518126680214
,252.0,1.5387760289065682,43.236606458073666,10.74123173037437,-16.24768736384965
,253.0,1.5356458796391053,43.08836692789,10.94617224844928,-16.07109733972036
,254.0,1.5322484351668209,42.93207525309344,11.16083819894998,-15.88561852707173
,255.0,1.5285860012425019,42.767916558018364,11.38500004089594,-15.69145825856121
,256.0,1.5246608836192763,42.59607596699919,11.618428233306629,-15.48882386684628
,257.0,1.5204753880497037,42.41673860437028,11.860893235201502,-15.27792268458439
,258.0,1.516031820286912,42.230089594466044,12.112165505600041,-15.058962044433
,259.0,1.5113324860835746,42.03631406162085,12.37201550352169,-14.83214927904958
,260.0,1.5063796911927056,41.83559713016909,12.640213687985929,-14.59769172109158
,261.0,1.501175741367092,41.62812392444515,12.916530518012229,-14.35579670321646
,262.0,1.4957229423595209,41.41407956878341,13.200736452620031,-14.10667155808169
,263.0,1.4900235999230063,41.19364918751828,13.492601950828822,-13.85052361834473
,264.0,1.4840800198103352,40.96701790498413,13.79189747165807,-13.58756021666303
,265.0,1.477894507774522,40.734370845515336,14.098393474127219,-13.31798868569406
